17;7389727;7394842;-1;0
6;43509702;43562419;1;0
8;14879057;14879819;-1;0
1;11054584;11060020;-1;0
8;14161084;14165359;1;0
10;79860573;79861806;1;0
9;98120975;98192637;-1;0
9;98120975;98192637;-1;0
8;14309033;14309672;1;0
X;136300963;136416888;1;0
5;72956041;73090522;1;0
5;72956041;73090522;1;0
2;186694060;186765959;1;0
10;55667341;55668350;-1;0
10;55746551;55746908;1;0
8;73879046;73882733;1;0
3;112185480;112185998;-1;0
14;29576479;30191898;-1;0
9;7914514;7961224;-1;0
8;24384285;24406013;1;0
21;42009194;42055130;1;0
19;14477760;14496149;-1;0
10;79870375;79873903;-1;0
2;186694060;186765959;1;0
5;148430159;148430807;-1;0
9;7930827;7935137;-1;0
19;14477760;14496149;-1;0
11;62169293;62169828;1;0
1;11054584;11060020;-1;0
21;43461960;43479534;-1;0
12;110452486;110469268;-1;0
6;82263996;82264974;-1;0
12;50365652;50366086;1;0
8;24295814;24912073;-1;0
12;110452486;110469268;-1;0
6;82353861;82363657;-1;0
21;41986831;42010387;-1;0
6;82363206;82370828;1;0
16;85169525;85676204;1;0
21;41986831;42010387;-1;0
8;24490312;24514856;-1;0
11;15910528;15930951;1;0
14;99974336;99975149;-1;0
9;98199011;98255649;-1;0
19;14583084;14611157;1;0
21;43465309;43467298;1;0
14;100143957;100159645;-1;0
14;100143957;100159645;-1;0
7;135557917;135648757;1;0
17;30550493;30551189;-1;0
10;132332154;132381508;1;0
7;135557917;135648757;1;0
19;51949134;51981367;1;0
4;8182072;8241803;1;0
2;172427354;172506459;1;0
17;7389727;7394842;-1;0
6;31111223;31112559;-1;0
1;225777813;225790468;1;0
8;24440930;24526970;1;0
16;85580009;85583571;-1;0
11;62190216;62193539;1;0
16;85345271;85352961;-1;0
8;71197433;71592025;-1;0
17;7402975;7404097;-1;0
16;85227203;85309176;1;0
17;7402975;7404097;-1;0
9;98199011;98255649;-1;0
3;53156009;53192717;1;0
10;132332154;132381508;1;0
16;85282958;85285963;1;0
19;51964340;51986856;-1;0
12;110468415;110490385;1;0
17;42714299;42714643;1;0
3;112140898;112294227;-1;0
8;71197433;71592025;-1;0
9;98234709;98235567;1;0
19;51964340;51986856;-1;0
9;125372325;125372766;-1;0
3;112140898;112294227;-1;0
4;145624159;145626035;-1;0
11;62242239;62244812;1;0
4;145599042;145660033;1;0
16;85676198;85690073;-1;0
11;62213427;62260549;-1;0
12;110468415;110490385;1;0
4;155173716;155381694;1;0
16;85676198;85690073;-1;0
16;2513965;2527955;1;0
2;215311956;215349773;1;0
11;62208673;62213943;1;0
16;2476558;2482173;1;0
2;24330402;24330674;1;0
2;215311956;215349773;1;0
2;24334512;24335152;1;0
6;41636882;41654246;1;0
2;24202864;24360714;-1;0
X;136487947;136493780;1;0
17;7380534;7389774;1;0
7;121325367;121341104;1;0
7;6374527;6403967;1;0
10;132397168;132417859;1;0
19;10133345;10231286;-1;0
7;121325367;121341104;1;0
10;132397168;132417859;1;0
7;6374527;6403967;1;0
1;119000618;119001405;-1;0
1;119000344;119001392;-1;0
3;146342996;146348480;-1;0
8;108226200;108227544;1;0
10;132419083;132420953;1;0
12;69585426;69601570;1;0
8;108201216;108435333;-1;0
10;132433733;132441484;-1;0
1;31108188;31108623;-1;0
10;56357227;56361273;-1;0
17;30551193;30551802;1;0
4;145599042;145660033;1;0
17;30899110;30899651;1;0
17;30897336;30906238;-1;0
19;55349306;55354719;-1;0
10;56357227;56361273;-1;0
10;76869601;77638369;-1;0
3;146391363;146416603;-1;0
19;55349306;55354719;-1;0
6;43509702;43562419;1;0
17;7389734;7404097;-1;0
18;74148523;74160531;1;0
17;30897336;30906238;-1;0
8;70669369;71228629;1;0
18;74148523;74160531;1;0
4;155381042;155381239;-1;0
3;146391421;146495991;-1;0
X;52184823;52192268;1;0
8;71448811;71449219;-1;0
4;155208636;155217078;1;0
12;69585426;69601570;1;0
9;125595669;125596628;1;0
9;32540544;32552586;-1;0
4;145642336;145650624;-1;0
4;155208636;155217078;1;0
8;71155454;71204223;1;0
9;32540544;32552586;-1;0
20;49936336;49953885;1;0
8;73905357;73915010;-1;0
4;155206529;155209027;-1;0
10;56361479;56364714;1;0
1;206470476;206496889;1;0
10;57513157;57513425;1;0
17;21692523;21704612;1;0
12;110501614;110503441;1;0
9;32551144;32568621;1;0
10;57955295;57957178;1;0
19;10221433;10231331;-1;0
22;46481329;46481760;-1;0
5;83746388;83746989;-1;0
16;2475051;2509560;1;0
4;8182072;8241803;1;0
10;57982285;57982993;1;0
19;55352301;55359516;-1;0
10;58106423;58106879;-1;0
17;21773754;21783465;-1;0
11;117144284;117176894;1;0
19;55354908;55363260;-1;0
20;50620763;50621077;1;0
14;79611418;79633311;-1;0
17;22056587;22056755;-1;0
12;110491097;110502117;-1;0
14;79199982;79201632;1;0
11;117144284;117176894;1;0
10;97426191;97433444;1;0
20;50645471;50662275;1;0
14;79072132;79074767;-1;0
5;83875166;83875821;-1;0
10;58212541;58213036;-1;0
10;97426191;97433444;1;0
14;78703615;78709934;-1;0
17;22061961;22070538;-1;0
18;35332227;35345482;-1;0
19;55354908;55363260;-1;0
20;49936336;49953885;1;0
18;35332227;35345482;-1;0
17;22090743;22205154;1;0
21;16121310;16121644;-1;0
2;86784610;86808396;-1;0
X;51325790;51330662;1;0
21;16291079;16310382;-1;0
10;132444327;132449408;1;0
20;50586108;50691527;-1;0
18;74211391;74240555;-1;0
10;58191517;58267894;-1;0
11;120026753;120028341;1;0
9;32553001;32573184;-1;0
11;81552226;81552516;1;0
17;22221221;22221605;1;0
10;132508394;132518367;-1;0
11;81555910;81556425;-1;0
9;32553001;32573184;-1;0
10;102449837;102451543;-1;0
22;46360834;46537170;-1;0
15;40470998;40474571;1;0
10;132520827;132522449;-1;0
X;51095836;51224432;-1;0
3;146504570;146506560;-1;0
10;102449816;102461106;1;0
14;51240162;51257655;1;0
15;40480752;40481315;-1;0
1;24119771;24143140;-1;0
X;102937770;102940561;-1;0
9;32566148;32567126;-1;0
1;90711539;90717302;-1;0
X;102937272;102938300;1;0
1;90719576;90725620;1;0
X;51406948;51408843;1;0
14;51240162;51257655;1;0
X;51162864;51163677;1;0
1;31179745;31239887;-1;0
16;79077376;79078234;-1;0
7;121348878;121396364;-1;0
16;79202624;79206739;-1;0
1;31179745;31239887;-1;0
16;78534374;78535648;1;0
7;121348878;121396364;-1;0
16;79105957;79110882;1;0
X;51332231;51337525;1;0
12;110501655;110532086;1;0
5;84382424;84490765;1;0
11;81970994;81987813;1;0
16;78234652;78241989;-1;0
17;42700275;42745049;-1;0
11;82603529;82643445;-1;0
X;51332231;51337525;1;0
6;43522334;43576038;-1;0
17;42700275;42745049;-1;0
16;78994345;79004730;1;0
X;51395959;51465661;1;0
11;81821272;82718299;-1;0
16;78793584;78796362;-1;0
16;78273497;78275607;-1;0
6;43522334;43576038;-1;0
X;51190598;51396462;-1;0
16;78166717;78168514;-1;0
16;78525189;78526535;-1;0
2;218663892;218672002;-1;0
7;138002324;138118305;1;0
14;90291516;90294942;1;0
16;78981722;78981843;-1;0
11;18665050;18665548;1;0
16;79090050;79101754;1;0
16;78825281;78826006;1;0
X;103576231;103587736;1;0
16;78890231;78892302;1;0
2;218663892;218672002;-1;0
16;78355529;78355834;1;0
20;63953384;63956985;1;0
16;78495926;78506568;-1;0
14;78170373;79868290;1;0
4;155342658;155376970;-1;0
16;78895361;78899644;1;0
11;81842435;81842669;-1;0
6;41149342;41154337;-1;0
8;73939169;73972287;-1;0
11;82689559;82689768;1;0
4;155342658;155376970;-1;0
10;102483039;102483559;1;0
5;83940554;84384880;-1;0
10;77433572;77433782;-1;0
14;90256527;90275429;1;0
3;58329965;58330118;1;0
5;83940554;84384880;-1;0
14;90256527;90275429;1;0
1;90769086;90851658;-1;0
4;155286162;155287136;-1;0
17;22233926;22266392;-1;0
8;108378831;108379545;-1;0
1;233327724;233385148;1;0
12;51813940;51814926;-1;0
2;186590056;186680901;1;0
9;125437393;125707234;-1;0
12;51817899;51820150;1;0
2;186590056;186680901;1;0
12;51848223;51852729;1;0
1;233327724;233385148;1;0
12;51817840;51848766;-1;0
7;138002324;138118305;1;0
3;13052967;13053122;-1;0
20;34928432;34956027;-1;0
12;51815043;51842106;1;0
1;233527544;233543633;-1;0
16;81988855;82011481;-1;0
7;138046654;138047897;1;0
17;22277867;22279289;-1;0
16;81988855;82011481;-1;0
17;22266395;22288301;1;0
7;138022458;138024339;1;0
11;18693122;18704785;1;0
16;81987948;81989016;1;0
7;138060056;138060293;1;0
1;233614004;233672512;1;0
2;186641339;186695287;-1;0
14;78279572;78283376;-1;0
1;90851122;90855253;1;0
11;18693122;18704785;1;0
14;90267860;90331969;-1;0
14;79639754;79644431;-1;0
1;90835660;90849472;1;0
14;79661666;79791263;-1;0
14;78744398;78753878;-1;0
16;78099430;79212667;1;0
11;18706537;18740568;1;0
1;206470476;206496889;1;0
8;108443601;108489196;1;0
10;58269162;58289586;1;0
11;82729940;82733864;-1;0
14;79246668;79249023;-1;0
14;90267860;90331969;-1;0
14;78695321;78698122;-1;0
14;78231281;78231619;-1;0
1;233724454;233730746;1;0
6;30876421;30900156;1;0
10;58269162;58289586;1;0
1;206491116;206497728;-1;0
1;233836080;233836432;-1;0
16;78099430;79212667;1;0
1;233844621;233865370;-1;0
10;63630672;63655769;1;0
10;102461881;102502712;-1;0
20;63939829;63956416;-1;0
10;132537787;132783480;1;0
10;63634317;63634827;-1;0
10;58304553;58305621;1;0
10;132537787;132783480;1;0
13;48053323;48095131;-1;0
10;63658074;63658521;1;0
10;58325614;58327030;-1;0
2;202302122;202303614;-1;0
20;63939829;63956416;-1;0
10;97436142;97446017;-1;0
8;108443601;108489196;1;0
2;10690344;10692099;1;0
19;45506579;45526983;1;0
2;10717773;10720952;1;0
1;234268583;234272500;-1;0
1;234026851;234027227;-1;0
10;64036345;64037280;-1;0
10;64168959;64170850;-1;0
6;43511832;43516985;-1;0
10;132783179;132786147;-1;0
10;63902451;63903245;-1;0
10;63664664;64693446;1;0
1;233904676;234324511;1;0
1;233904676;234324511;1;0
10;132783179;132786147;-1;0
19;45506579;45526983;1;0
2;172427354;172506459;1;0
1;234212606;234215088;-1;0
10;64620374;64620922;-1;0
16;55802851;55833337;-1;0
1;234284972;234285541;1;0
10;64762883;64763172;-1;0
7;55365448;55433742;1;0
20;63956704;63969930;-1;0
1;234261706;234274465;1;0
16;78872739;78873505;1;0
10;64825572;64826579;1;0
9;98606833;98608133;1;0
1;233904104;233905931;-1;0
3;161324913;161326219;-1;0
16;78123243;78124332;1;0
10;64901136;65017639;-1;0
16;79016136;79017429;1;0
3;161328924;161330238;-1;0
12;51888009;51891727;1;0
16;78550739;78553296;-1;0
10;65054460;65055003;1;0
16;79208493;79211264;-1;0
1;206503948;206504456;1;0
2;172464262;172466022;-1;0
17;44345246;44353106;1;0
10;65123667;65141185;1;0
10;102461881;102502712;-1;0
12;51888009;51891727;1;0
2;172480840;172556596;-1;0
3;161344792;161372880;-1;0
10;65169438;65169869;-1;0
3;112321140;112321443;1;0
2;104580821;104581890;-1;0
3;112302478;112332791;1;0
2;104583138;104621767;1;0
1;160541095;160579516;-1;0
8;81605569;81631134;-1;0
3;112332347;112362812;1;0
4;103105806;103198409;-1;0
3;161429127;161429597;-1;0
8;81627269;81627617;1;0
9;125426169;125438509;1;0
3;161429112;161429613;1;0
15;64815632;64825668;-1;0
8;81617220;81618560;-1;0
9;125567579;125573023;1;0
11;82781502;82817741;1;0
19;11987641;12078106;1;0
3;161426427;161448242;1;0
4;2041993;2043970;1;0
13;48077137;48079991;1;0
11;18727928;18792721;-1;0
1;225803148;225803448;1;0
11;82805354;82806509;1;0
15;64815632;64825668;-1;0
8;102417979;102418953;1;0
7;50590063;50793462;-1;0
3;161496808;161503942;1;0
19;12092843;12140355;-1;0
8;102451763;102452483;1;0
8;108572643;108573174;1;0
3;161600438;161735399;1;0
11;94493979;94499578;1;0
8;102503753;102504137;1;0
12;51900565;51901336;1;0
12;41409467;41473510;-1;0
10;102461395;102477045;1;0
3;161816909;161821908;-1;0
11;94493979;94499578;1;0
8;102528740;102539943;1;0
2;218672069;218702716;1;0
3;162486541;162486949;-1;0
10;102461395;102477045;1;0
2;202265736;202303661;1;0
8;108606850;108787594;-1;0
1;160537073;160571458;1;0
19;12092843;12140355;-1;0
8;108606850;108787594;-1;0
3;162601627;162601792;1;0
2;218672069;218702716;1;0
8;108652373;108653315;1;0
17;75525080;75575208;1;0
6;41666906;41667649;1;0
8;108581062;108626767;1;0
10;5154140;5185187;-1;0
6;31115087;31120446;-1;0
12;69608564;69611162;-1;0
3;53196820;53197359;1;0
3;112332347;112362812;1;0
19;12017888;12052967;-1;0
8;108871128;109063417;-1;0
6;31137534;31139066;-1;0
2;202265736;202303661;1;0
19;12132117;12156731;-1;0
6;31114750;31140092;1;0
11;18727928;18792721;-1;0
8;109086621;109119584;1;0
19;12075327;12113325;1;0
19;12043805;12052939;-1;0
12;41188448;41574724;1;0
9;96313444;96383711;-1;0
9;98288109;98708935;-1;0
6;43511832;43516985;-1;0
7;50590063;50793462;-1;0
14;51304108;51331918;-1;0
12;3871579;3910382;1;0
8;15325296;15325569;1;0
8;144512567;144513672;1;0
3;12897043;13283281;-1;0
9;98288109;98708935;-1;0
10;65248032;65248792;-1;0
19;12014732;12035741;-1;0
8;81634357;81635662;-1;0
2;38406527;38515934;-1;0
11;128965060;129279324;-1;0
10;65271319;65315080;1;0
3;12897043;13283281;-1;0
15;27754875;28099315;-1;0
15;27754875;28099315;-1;0
11;46332905;46380554;1;0
11;18761664;18764965;1;0
2;73985132;73986343;1;0
3;58379217;58379525;-1;0
5;115691462;115692167;-1;0
5;115738978;115756543;1;0
15;80152490;80186946;1;0
15;27895704;27896582;1;0
1;225810092;225845563;1;0
15;27775621;27776798;1;0
8;73972437;73982783;1;0
7;50641725;50643868;1;0
9;96313444;96383711;-1;0
17;80101556;80119881;1;0
3;124723788;124726325;1;0
2;38481851;38482804;1;0
3;124151960;124153063;-1;0
2;38408719;38412627;1;0
19;12096424;12096915;1;0
19;12141806;12143322;-1;0
2;38431294;38433573;1;0
12;3791047;3873448;-1;0
6;79631329;79703655;1;0
22;31064105;31104757;1;0
15;78906127;78906809;1;0
3;146515180;146544856;-1;0
11;18704305;18726230;-1;0
6;79803582;79833386;-1;0
22;24219654;24245142;-1;0
3;163026396;163232149;1;0
1;228106679;228109312;-1;0
9;96235306;96302176;-1;0
6;79854684;79855632;1;0
19;12064731;12081565;1;0
8;73972437;73982783;1;0
6;79868402;79870483;1;0
9;104927553;104928892;1;0
19;12064731;12081565;1;0
6;79871873;79874610;1;0
3;124080023;124726325;1;0
11;47331406;47352702;-1;0
8;73982125;73982467;1;0
12;3791047;3873448;-1;0
3;146515180;146544856;-1;0
19;12142090;12156729;-1;0
17;39671122;39696797;-1;0
16;82044336;82139631;-1;0
12;3839459;3842525;1;0
X;102945971;102952039;1;0
16;82035004;82098534;1;0
16;33129316;33134499;1;0
13;29764371;29850684;-1;0
19;11987617;12046275;1;0
1;225840883;225846522;-1;0
16;33130235;33130442;1;0
13;29865959;29866169;-1;0
2;223957463;223967714;1;0
4;176184638;176195671;-1;0
2;223965701;223967706;-1;0
16;82035004;82098534;1;0
16;57610652;57665580;1;0
17;54968727;55173632;1;0
2;24210650;24222201;1;0
17;39671122;39696797;-1;0
19;12092263;12137235;1;0
16;4257186;4273075;-1;0
17;30553502;30563493;1;0
8;144511288;144517845;-1;0
6;22663507;22675493;1;0
16;82120638;82121769;-1;0
11;3591277;3591615;-1;0
9;96235306;96302176;-1;0
17;30557732;30558502;-1;0
X;103007461;103008072;1;0
5;98833382;98833711;1;0
4;145680115;145771032;1;0
16;4257186;4273075;-1;0
3;71754050;71756496;1;0
17;39728496;39730532;-1;0
3;71567863;71571112;1;0
3;15254184;15264515;1;0
10;58334979;58370751;1;0
17;80101556;80119881;1;0
X;103062651;103064171;-1;0
X;23783173;23786226;1;0
10;58334979;58370751;1;0
9;96246462;96250393;1;0
4;1692731;1712344;-1;0
8;73984493;73984883;1;0
9;96235331;96352058;-1;0
17;39728496;39730532;-1;0
11;94512432;94532123;1;0
14;51344914;51385603;-1;0
1;16387117;16437424;-1;0
13;29872613;29888405;-1;0
14;51333068;51365557;1;0
4;1692731;1712344;-1;0
15;80165923;80166980;1;0
11;65145691;65145972;-1;0
1;150067279;150145329;1;0
9;136428619;136439845;-1;0
14;51392128;51397135;-1;0
1;225845536;225882380;-1;0
2;61065871;61138034;1;0
14;51436038;51436963;1;0
1;203656969;203657760;-1;0
17;54968727;55173632;1;0
1;225845536;225882380;-1;0
3;71675414;71754773;-1;0
9;136428619;136439845;-1;0
3;112396647;112409134;-1;0
2;10721100;10785110;1;0
6;79914814;79947553;-1;0
1;16352575;16398145;1;0
3;112463966;112499472;-1;0
8;102551589;102561018;1;0
6;22744395;23031780;-1;0
10;132808392;132942823;-1;0
3;112463966;112499472;-1;0
3;71675414;71754773;-1;0
11;65160194;65160382;-1;0
11;3599595;3600706;-1;0
8;102551589;102561018;1;0
10;132808392;132942823;-1;0
6;23102680;23103546;1;0
2;10721100;10785110;1;0
4;2059512;2069089;1;0
6;23337711;23404132;1;0
3;112524187;112525201;-1;0
X;154424380;154428479;-1;0
3;112525548;112528142;-1;0
19;48993562;49015970;1;0
19;14514769;14529770;-1;0
14;51637348;51637947;-1;0
20;10612861;10614229;-1;0
11;47418769;47426473;-1;0
14;51454512;51599952;-1;0
1;16352575;16398145;1;0
1;205042937;205078289;1;0
19;48993562;49015970;1;0
19;14514769;14529770;-1;0
4;145757627;145938823;-1;0
14;51489100;51730727;1;0
20;10435305;10636829;1;0
16;66932065;66934423;-1;0
4;145757627;145938823;-1;0
16;66932065;66934423;-1;0
6;36243203;36312229;1;0
20;10435305;10636829;1;0
2;104706612;104707506;1;0
6;23649496;23649774;1;0
2;104678223;104678673;1;0
6;23854444;23855457;1;0
2;104702650;104705813;1;0
6;23856698;23856818;-1;0
1;119230313;119327915;-1;0
1;150053864;150055034;1;0
21;43529186;43659488;-1;0
1;150045660;150067701;-1;0
17;35073831;35074374;-1;0
2;104659337;104666858;1;0
1;119219314;119220096;-1;0
21;43529186;43659488;-1;0
1;119084998;119085954;-1;0
3;15254353;15341368;-1;0
21;43551229;43551600;1;0
1;119126539;119127291;-1;0
3;15254353;15341368;-1;0
9;132944000;132991687;1;0
21;43565189;43565648;1;0
2;104771282;104771885;1;0
1;119327399;119356182;1;0
9;104781006;104928155;-1;0
2;104746638;104757719;-1;0
8;144525733;144529132;-1;0
4;145833118;145839580;1;0
1;156298624;156299299;-1;0
13;29918647;29926651;-1;0
9;104781006;104928155;-1;0
4;145830456;145832980;-1;0
1;16369150;16369530;-1;0
16;33140850;33143797;1;0
3;52455118;52493068;1;0
16;33154352;33154475;-1;0
7;6578565;6588974;-1;0
2;104656135;104853183;-1;0
1;119031216;119140671;-1;0
6;31857659;31862906;-1;0
8;144517992;144525172;1;0
16;33193659;33196858;1;0
2;68974573;68980974;1;0
19;14517085;14565980;1;0
1;119047405;119064785;1;0
1;203626561;203744081;1;0
9;39173794;39174513;-1;0
2;101991960;102028544;1;0
9;39154075;39155479;1;0
X;80929500;80930347;1;0
17;39687914;39730426;1;0
X;81000150;81004217;-1;0
2;101991960;102028544;1;0
16;33191561;33195354;-1;0
1;119140391;119275973;1;0
8;144517992;144525172;1;0
17;82078338;82098294;-1;0
3;163109152;163361563;-1;0
16;33303739;33306935;1;0
17;82078338;82098294;-1;0
12;69660034;69661429;-1;0
11;65170154;65173244;1;0
2;113325372;113425548;1;0
2;61145068;61164829;1;0
1;206541758;206544892;1;0
16;33206431;33330342;-1;0
2;113406396;113406872;1;0
16;33203773;33206462;-1;0
11;94638038;94640833;1;0
7;121398452;121398767;1;0
6;79964215;79964519;1;0
11;94913047;94913766;1;0
6;79947810;79980046;1;0
9;132962511;132962667;1;0
14;30370108;30373115;1;0
16;33345182;33345396;1;0
6;79953005;79954011;-1;0
7;121419072;121419845;1;0
11;94638045;94652884;1;0
1;44780331;44780715;-1;0
8;144522388;144527033;-1;0
6;82932601;82938677;1;0
6;82924829;82925122;-1;0
7;73667831;73672112;1;0
8;144522388;144527033;-1;0
16;33360274;33363478;1;0
2;61141592;61144969;-1;0
11;94559018;94559374;1;0
7;73667831;73672112;1;0
5;73120569;73131809;1;0
2;113432600;113436042;1;0
2;61151433;61162105;-1;0
5;73120569;73131809;1;0
19;14517085;14565980;1;0
1;157993273;158100262;1;0
1;44783585;44788170;-1;0
5;73132008;73150592;-1;0
5;73152416;73152938;-1;0
2;61115787;61164825;1;0
11;66345374;66347629;-1;0
1;206507530;206589448;1;0
3;52455118;52493068;1;0
7;6577434;6589374;1;0
X;52199840;52203235;1;0
16;33370473;33372915;-1;0
X;52195836;52265919;-1;0
17;22298691;22299893;1;0
5;72320367;72368395;1;0
1;157993273;158100262;1;0
16;33386105;33386349;1;0
8;102621509;102622331;-1;0
22;31051630;31068327;1;0
14;51649516;51651744;-1;0
17;35005990;35089319;-1;0
22;31082156;31083565;-1;0
16;33459045;33462249;1;0
7;138122202;138124595;1;0
5;73173193;73175143;1;0
16;11926199;11926307;1;0
7;138163440;138164637;1;0
1;158025550;158031166;1;0
5;73173193;73175143;1;0
7;138298088;138298484;-1;0
X;52326166;52326762;1;0
7;138404195;138404523;-1;0
6;82892390;83065841;-1;0
5;73195314;73201973;-1;0
16;33484887;33485131;1;0
7;138440690;138442238;1;0
19;2785503;2815807;1;0
16;33495943;33496093;-1;0
11;94543840;94621421;1;0
16;33533816;33534976;-1;0
5;72320367;72368395;1;0
19;2785503;2815807;1;0
16;33541842;33545812;-1;0
16;33548297;33554408;-1;0
6;82892390;83065841;-1;0
14;30541776;30542188;-1;0
20;25195693;25226729;1;0
16;24537693;24572863;1;0
4;122923078;123319433;1;0
1;206571292;206612465;-1;0
X;52369021;52375680;1;0
14;30437992;30573629;-1;0
16;33562649;33570935;-1;0
X;52382053;52385614;1;0
4;122923078;123319433;1;0
4;123259949;123260118;-1;0
17;34961540;34963777;1;0
5;73213930;73295258;1;0
17;34961540;34963777;1;0
11;94543840;94621421;1;0
17;35018660;35018991;1;0
11;65174117;65176470;-1;0
4;165327667;165343164;1;0
X;103596608;103598904;1;0
3;112561709;112585579;1;0
4;165327667;165343164;1;0
9;39072767;39288315;-1;0
17;80134369;80147151;-1;0
3;112561709;112585579;1;0
8;102648784;102655725;-1;0
16;57428187;57447420;-1;0
17;80134369;80147151;-1;0
11;94874052;94925521;-1;0
4;1712821;1715945;1;0
X;52409772;52410432;-1;0
21;34400317;34401072;-1;0
18;74250846;74291973;-1;0
8;102648784;102655725;-1;0
12;30709552;30754951;-1;0
X;52422069;52459066;1;0
11;94543840;94549898;1;0
11;62270158;62273160;1;0
6;23971879;23972941;1;0
21;34412200;34412587;1;0
X;52448587;52451138;-1;0
3;163115429;163116186;1;0
X;52480836;52481131;1;0
11;62270158;62273160;1;0
8;102656464;102687118;1;0
X;52481515;52483950;1;0
11;94706431;94876748;1;0
18;74250846;74291973;-1;0
X;52485046;52485912;-1;0
8;102688317;102688906;-1;0
1;206571292;206612465;-1;0
16;57428187;57447420;-1;0
21;34375480;34416961;1;0
5;73337906;73338533;1;0
4;1715952;1721358;-1;0
14;73272182;73274081;-1;0
8;102805517;102810039;1;0
5;73382384;73410509;1;0
12;110533245;110583318;-1;0
11;62296277;62299064;-1;0
12;69643360;69699476;-1;0
11;62330946;62331813;1;0
5;73446357;73446984;1;0
7;114414244;114419875;-1;0
9;39159071;39160319;1;0
5;73444827;73448777;-1;0
12;110533245;110583318;-1;0
17;54899387;54961956;1;0
4;1715952;1721358;-1;0
11;3609901;3637559;1;0
5;73444827;73448777;-1;0
12;101646720;101659970;-1;0
7;114297114;114297429;-1;0
17;22331597;22332410;1;0
6;24001824;24002433;1;0
4;28823244;28824211;-1;0
X;52495676;52500812;1;0
11;94706431;94876748;1;0
1;206528915;206529706;1;0
12;41698495;41699182;-1;0
11;62371146;62373168;1;0
17;28879335;28897733;-1;0
2;10783391;10837977;-1;0
12;41699391;41700251;-1;0
11;62336911;62338090;-1;0
11;62391516;62393372;-1;0
11;94545330;94740355;-1;0
17;28879335;28897733;-1;0
20;25226448;25226735;-1;0
12;6943508;6944604;-1;0
13;29935771;29950488;1;0
16;85743287;85744225;1;0
5;73451498;73453395;1;0
16;85697335;85697868;-1;0
5;73454187;73472896;-1;0
13;30022021;30023800;-1;0
16;85690084;85751129;-1;0
X;52509903;52510182;1;0
3;112532509;112562046;-1;0
4;1712891;1745176;1;0
13;30103178;30108895;-1;0
5;73497550;73498293;-1;0
13;30151886;30159621;-1;0
16;24537693;24572863;1;0
19;55654146;55674715;1;0
13;30153744;30160592;1;0
2;10767875;10770058;-1;0
16;57462660;57472009;1;0
11;62337448;62393412;1;0
16;85690084;85751129;-1;0
12;69643360;69699476;-1;0
16;85699820;85711186;1;0
11;62337448;62393412;1;0
12;41764144;41774671;1;0
12;6924463;6942321;1;0
17;28892469;28893342;1;0
19;55661901;55674715;-1;0
12;6924463;6942321;1;0
11;1897015;1908656;1;0
16;57462660;57472009;1;0
4;29010619;29011021;-1;0
19;55670632;55672069;1;0
1;205042937;205078289;1;0
4;28996498;29017256;1;0
12;6942978;6946003;1;0
2;202336024;202336727;-1;0
20;3811384;3823882;1;0
17;30564057;30565576;-1;0
20;3808357;3812434;1;0
1;24154168;24187959;-1;0
22;38818452;38844028;-1;0
1;24154168;24187959;-1;0
14;30559158;30620064;1;0
17;54899387;54961956;1;0
20;46499630;46513559;-1;0
2;202336739;202337200;1;0
12;6942978;6946003;1;0
17;80147250;80148596;1;0
14;30559158;30620064;1;0
4;29046591;29048765;1;0
10;65570338;65880289;1;0
20;3820524;3828838;1;0
2;202374932;202375604;-1;0
12;69713633;69738574;-1;0
4;29118304;29211696;1;0
17;80149627;80149798;1;0
17;22406019;22413744;1;0
10;16071416;16071809;-1;0
17;22420022;22424731;1;0
19;14621634;14622242;-1;0
15;40528683;40565057;-1;0
20;3820524;3828838;1;0
6;41158506;41163186;-1;0
4;1712891;1745176;1;0
7;73699206;73719672;-1;0
22;46541495;46548196;1;0
19;14689801;14733746;1;0
10;102572757;102573225;-1;0
9;136483495;136486067;1;0
7;73699206;73719672;-1;0
5;34998101;35048135;-1;0
18;11910634;11914344;-1;0
2;223975045;224039318;-1;0
X;136497079;136512346;1;0
9;136440096;136483759;-1;0
5;34998101;35048135;-1;0
17;22435390;22439033;1;0
6;36315761;36336888;-1;0
5;84999812;85000315;-1;0
2;47516581;47570939;-1;0
17;22519195;22519504;-1;0
15;99337857;99338481;1;0
17;30567700;30571748;-1;0
17;22519617;22520709;1;0
10;16276871;16295858;1;0
2;47527008;47535199;1;0
20;46540946;46550574;-1;0
15;99284625;99285576;-1;0
5;85112342;85112756;-1;0
20;49956745;49958032;1;0
X;136497079;136512346;1;0
15;40488041;40558019;1;0
5;72219409;72320646;-1;0
15;99257632;99260015;1;0
5;85190629;85190830;-1;0
7;121440834;121441261;-1;0
17;54951902;54968785;-1;0
17;22523111;22524663;1;0
6;41189749;41201149;-1;0
17;22524738;22525686;1;0
17;22524563;22525330;-1;0
11;65180566;65212006;1;0
5;85210060;85210903;-1;0
8;73991352;74029087;1;0
5;85212958;85213614;-1;0
3;4979116;4985323;1;0
1;24200240;24211693;1;0
18;74293217;74298662;1;0
17;22525899;22526937;1;0
7;73683025;73705161;1;0
8;74052340;74099853;1;0
8;74103516;74106744;1;0
17;54964474;54964679;1;0
19;14689801;14733746;1;0
17;30576464;30672789;1;0
8;74093545;74208536;1;0
4;165361194;165498547;1;0
17;54956760;54958426;-1;0
11;7705288;7709517;1;0
